timestamp,gpio0,gpio1,gpio2,gpio3
0.0019820000000000003,True,True,True,True
0.0019820000000000003,False,True,True,True
0.0019868,False,True,True,True
0.0019868,False,False,False,True
0.00199,False,False,False,True
0.00199,False,False,False,False
0.0019948,False,False,False,False
0.026081200000000002,False,False,False,False
0.026081200000000002,False,False,True,False
0.028859333333333334,False,False,True,False
0.028859333333333334,False,False,False,False
0.032926533333333334,False,False,False,False
0.032926533333333334,False,False,False,True
0.032943066666666666,False,False,False,True
0.032943066666666666,False,False,False,False
0.03701613333333333,False,False,False,False
0.03701613333333333,False,False,True,False
0.03979426666666667,False,False,True,False
0.03979426666666667,False,False,False,False
0.043862533333333335,False,False,False,False
0.043862533333333335,False,False,False,True
0.043880133333333335,False,False,False,True
0.043880133333333335,False,False,False,False
0.0479548,False,False,False,False
0.0479548,False,False,True,False
0.050732933333333334,False,False,True,False
0.050732933333333334,False,False,False,False
0.054803866666666666,False,False,False,False
0.054803866666666666,False,False,False,True
0.05482413333333334,False,False,False,True
0.05482413333333334,False,False,False,False
0.05889986666666667,False,False,False,False
0.05889986666666667,False,False,True,False
0.06167746666666667,False,False,True,False
0.06167746666666667,False,False,False,False
0.06574893333333333,False,False,False,False
0.06574893333333333,False,False,False,True
0.0657708,False,False,False,True
0.0657708,False,False,False,False
0.06984813333333334,False,False,False,False
0.06984813333333334,False,False,True,False
0.0726268,False,False,True,False
0.0726268,False,False,False,False
0.07669933333333334,False,False,False,False
0.07669933333333334,False,False,False,True
0.0767244,False,False,False,True
0.0767244,False,False,False,False
0.08080333333333334,False,False,False,False
0.08080333333333334,False,False,True,False
0.083582,False,False,True,False
0.083582,False,False,False,False
0.08765613333333333,False,False,False,False
0.08765613333333333,False,False,False,True
0.08768226666666668,False,False,False,True
0.08768226666666668,False,False,False,False
0.0917628,False,False,False,False
0.0917628,False,False,True,False
0.09453986666666667,False,False,True,False
0.09453986666666667,False,False,False,False
0.09861506666666667,False,False,False,False
0.09861506666666667,False,False,False,True
0.09864493333333334,False,False,False,True
0.09864493333333334,False,False,False,False
0.10272706666666667,False,False,False,False
0.10272706666666667,False,False,True,False
0.10550520000000001,False,False,True,False
0.10550520000000001,False,False,False,False
0.10958146666666667,False,False,False,False
0.10958146666666667,False,False,False,True
0.10961186666666667,False,False,False,True
0.10961186666666667,False,False,False,False
0.11369506666666666,False,False,False,False
0.11369506666666666,False,False,True,False
0.11647266666666667,False,False,True,False
0.11647266666666667,False,False,False,False
0.12055160000000001,False,False,False,False
0.12055160000000001,False,False,False,True
0.1205852,False,False,False,True
0.1205852,False,False,False,False
0.12467106666666666,False,False,False,False
0.12467106666666666,False,False,True,False
0.12744813333333332,False,False,True,False
0.12744813333333332,False,False,False,False
0.13152813333333332,False,False,False,False
0.13152813333333332,False,False,False,True
0.1315628,False,False,False,True
0.1315628,False,False,False,False
0.13564973333333333,False,False,False,False
0.13564973333333333,False,False,True,False
0.13842680000000002,False,False,True,False
0.13842680000000002,False,False,False,False
0.1425084,False,False,False,False
0.1425084,False,False,False,True
0.1425468,False,False,False,True
0.1425468,False,False,False,False
0.1466348,False,False,False,False
0.1466348,False,False,True,False
0.14941346666666666,False,False,True,False
0.14941346666666666,False,False,False,False
0.15349773333333333,False,False,False,False
0.15349773333333333,False,False,False,True
0.15353613333333332,False,False,False,True
0.15353613333333332,False,False,False,False
0.15762573333333335,False,False,False,False
0.15762573333333335,False,False,True,False
0.16040386666666667,False,False,True,False
0.16040386666666667,False,False,False,False
0.16448866666666667,False,False,False,False
0.16448866666666667,False,False,False,True
0.1645308,False,False,False,True
0.1645308,False,False,False,False
0.168622,False,False,False,False
0.168622,False,False,True,False
0.17140066666666667,False,False,True,False
0.17140066666666667,False,False,False,False
0.17548653333333333,False,False,False,False
0.17548653333333333,False,False,False,True
0.17552973333333333,False,False,False,True
0.17552973333333333,False,False,False,False
0.17962253333333333,False,False,False,False
0.17962253333333333,False,False,True,False
0.1824012,False,False,True,False
0.1824012,False,False,False,False
0.18648973333333332,False,False,False,False
0.18648973333333332,False,False,False,True
0.18653613333333333,False,False,False,True
0.18653613333333333,False,False,False,False
0.19063,False,False,False,False
0.19063,False,False,True,False
0.19340866666666667,False,False,True,False
0.19340866666666667,False,False,False,False
0.19749826666666667,False,False,False,False
0.19749826666666667,False,False,False,True
0.1975452,False,False,False,True
0.1975452,False,False,False,False
0.2016412,False,False,False,False
0.2016412,False,False,True,False
0.20441933333333334,False,False,True,False
0.20441933333333334,False,False,False,False
0.20851,False,False,False,False
0.20851,False,False,False,True
0.20856066666666667,False,False,False,True
0.20856066666666667,False,False,False,False
0.21265773333333335,False,False,False,False
0.21265773333333335,False,False,True,False
0.2154364,False,False,True,False
0.2154364,False,False,False,False
0.2195292,False,False,False,False
0.2195292,False,False,False,True
0.2195804,False,False,False,True
0.2195804,False,False,False,False
0.22367906666666668,False,False,False,False
0.22367906666666668,False,False,True,False
0.22645933333333335,False,False,True,False
0.22645933333333335,False,False,False,False
0.2305532,False,False,False,False
0.2305532,False,False,False,True
0.2306076,False,False,False,True
0.2306076,False,False,False,False
0.23470786666666668,False,False,False,False
0.23470786666666668,False,False,True,False
0.2374876,False,False,True,False
0.2374876,False,False,False,False
0.24158306666666668,False,False,False,False
0.24158306666666668,False,False,False,True
0.24163853333333335,False,False,False,True
0.24163853333333335,False,False,False,False
0.2457404,False,False,False,False
0.2457404,False,False,True,False
0.2485196,False,False,True,False
0.2485196,False,False,False,False
0.25261666666666666,False,False,False,False
0.25261666666666666,False,False,False,True
0.25267586666666664,False,False,False,True
0.25267586666666664,False,False,False,False
0.2567793333333333,False,False,False,False
0.2567793333333333,False,False,True,False
0.25955799999999996,False,False,True,False
0.25955799999999996,False,False,False,False
0.26365666666666665,False,False,False,False
0.26365666666666665,False,False,False,True
0.2637169333333333,False,False,False,True
0.2637169333333333,False,False,False,False
0.267822,False,False,False,False
0.267822,False,False,True,False
0.2706001333333333,False,False,True,False
0.2706001333333333,False,False,False,False
0.2746998666666666,False,False,False,False
0.2746998666666666,False,False,False,True
0.2747633333333333,False,False,False,True
0.2747633333333333,False,False,False,False
0.2788694666666666,False,False,False,False
0.2788694666666666,False,False,True,False
0.28164866666666666,False,False,True,False
0.28164866666666666,False,False,False,False
0.2857494666666666,False,False,False,False
0.2857494666666666,False,False,False,True
0.28581399999999996,False,False,False,True
0.28581399999999996,False,False,False,False
0.2899217333333333,False,False,False,False
0.2899217333333333,False,False,True,False
0.2926988,False,False,True,False
0.2926988,False,False,False,False
0.29680226666666665,False,False,False,False
0.29680226666666665,False,False,False,True
0.29686999999999997,False,False,False,True
0.29686999999999997,False,False,False,False
0.3009793333333333,False,False,False,False
0.3009793333333333,False,False,True,False
0.303758,False,False,True,False
0.303758,False,False,False,False
0.30786306666666663,False,False,False,False
0.30786306666666663,False,False,False,True
0.30793186666666666,False,False,False,True
0.30793186666666666,False,False,False,False
0.31204279999999995,False,False,False,False
0.31204279999999995,False,False,True,False
0.314822,False,False,True,False
0.314822,False,False,False,False
0.31892919999999997,False,False,False,False
0.31892919999999997,False,False,False,True
0.31900066666666665,False,False,False,True
0.31900066666666665,False,False,False,False
0.3231132,False,False,False,False
0.3231132,False,False,True,False
0.32589186666666664,False,False,True,False
0.32589186666666664,False,False,False,False
0.3299990666666667,False,False,False,False
0.3299990666666667,False,False,False,True
0.3300726666666666,False,False,False,True
0.3300726666666666,False,False,False,False
0.3341862666666666,False,False,False,False
0.3341862666666666,False,False,True,False
0.3369649333333333,False,False,True,False
0.3369649333333333,False,False,False,False
0.3410742666666666,False,False,False,False
0.3410742666666666,False,False,False,True
0.34115053333333334,False,False,False,True
0.34115053333333334,False,False,False,False
0.3452657333333333,False,False,False,False
0.3452657333333333,False,False,True,False
0.3480433333333333,False,False,True,False
0.3480433333333333,False,False,False,False
0.35215426666666666,False,False,False,False
0.35215426666666666,False,False,False,True
0.3522316,False,False,False,True
0.3522316,False,False,False,False
0.3563478666666666,False,False,False,False
0.3563478666666666,False,False,True,False
0.3591276,False,False,True,False
0.3591276,False,False,False,False
0.3632396,False,False,False,False
0.3632396,False,False,False,True
0.3633201333333333,False,False,False,True
0.3633201333333333,False,False,False,False
0.3674385333333333,False,False,False,False
0.3674385333333333,False,False,True,False
0.3702161333333333,False,False,True,False
0.3702161333333333,False,False,False,False
0.3743297333333333,False,False,False,False
0.3743297333333333,False,False,False,True
0.3744108,False,False,False,True
0.3744108,False,False,False,False
0.3785308,False,False,False,False
0.3785308,False,False,True,False
0.3813089333333333,False,False,True,False
0.3813089333333333,False,False,False,False
0.3854241333333333,False,False,False,False
0.3854241333333333,False,False,False,True
0.3855089333333333,False,False,False,True
0.3855089333333333,False,False,False,False
0.38963,False,False,False,False
0.38963,False,False,True,False
0.3924081333333333,False,False,True,False
0.3924081333333333,False,False,False,False
